country_1,country_2,t_statistic,p_value
Haiti,Paraguay,7.722742383561777,2.834841071799103e-14
Haiti,Peru,8.5627641271178,4.240966117176203e-17
Haiti,Philippines,6.526797700547422,1.0781412112895519e-10
Haiti,Poland,10.62702709897531,4.801259198887091e-25
Haiti,Portugal,12.13719456264067,1.0973843478229402e-31
Haiti,Puerto Rico (US),7.98467779242896,4.9349081866708e-15
Haiti,Qatar,12.677571357065798,3.2872759367763003e-34
Haiti,Romania,9.336520656916885,6.455512704530206e-20
Haiti,Russian Federation,5.764608676578668,1.0956616341583465e-08
Haiti,Rwanda,-0.5224525383735797,0.6014747030154317
Haiti,Samoa,7.747446917060483,2.3675775632319243e-14
Haiti,San Marino,9.507187334276187,2.5910388331776076e-20
Haiti,Sao Tome and Principe,4.646903881420813,3.835947479212344e-06
Haiti,Saudi Arabia,11.252753857448976,1.0916000841191693e-27
Haiti,Senegal,1.4406060773094627,0.1500196971125266
Haiti,Serbia,10.251543362212082,1.6886873829130412e-23
Haiti,Seychelles,8.704107011545533,1.3659713653617385e-17
Haiti,Sierra Leone,-4.242097816433034,2.427157529858134e-05
Haiti,Singapore,13.042200394535458,5.674224894772829e-36
Haiti,Sint Maarten (Dutch part),0.6711594121812375,0.5023982092659971
Haiti,Slovak Republic,11.07616894709085,6.126884280737468e-27
Haiti,Slovenia,11.862412595375691,2.1114602423227084e-30
Haiti,Solomon Islands,5.920111776418518,4.466198790905858e-09
Haiti,Somalia,-4.667322188087638,3.4824160241574253e-06
Haiti,South Africa,0.7352182797288613,0.4623822943380592
Haiti,South Sudan,-4.5786220410736,5.290666477360277e-06
Haiti,Spain,12.98897457014405,1.0532439110017243e-35
Haiti,Sri Lanka,9.730748524845461,1.98658917803778e-21
Haiti,St. Kitts and Nevis,3.403532381442708,0.0007006771516356289
Haiti,St. Lucia,8.916678367053954,2.311028395196248e-18
Haiti,St. Martin (French part),2.2418274486203433,0.025366813844032464
Haiti,St. Vincent and the Grenadines,8.34279071150631,2.4380307563136825e-16
Haiti,Sudan,0.5185473146199694,0.6041949679897769
Haiti,Suriname,5.437438691227547,6.825248182269678e-08
Haiti,Sweden,12.961024438200242,1.464104600507918e-35
Haiti,Switzerland,12.956293283408952,1.488362964555858e-35
Haiti,Syrian Arab Republic,8.587243732765264,3.479897927237152e-17
Haiti,Tajikistan,7.449622029533101,2.0641575273397656e-13
Haiti,Tanzania,-0.3758767796309408,0.7070907761817459
Haiti,Thailand,8.910679684854363,2.4223116694347865e-18
Haiti,Timor-Leste,0.8368358078213332,0.4028914067600847
Haiti,Togo,-0.661290418427261,0.5085837744527852
Haiti,Tonga,7.994756432764518,3.694061083794652e-15
Haiti,Trinidad and Tobago,8.098771044057134,1.6431876027284374e-15
Haiti,Tunisia,10.407805577255338,4.0583616427505e-24
Haiti,Turkiye,10.81360805075105,8.036830544366723e-26
Haiti,Turkmenistan,6.89139856462271,9.870163703242692e-12
Haiti,Turks and Caicos Islands,6.87197783374046,1.368141945425973e-11
Haiti,Tuvalu,-1.0080028382776607,0.3137794949389447
Haiti,Uganda,-0.35090917372461017,0.7257327641142505
Haiti,Ukraine,6.863810152485606,1.1878960828755879e-11
Haiti,United Arab Emirates,13.326215982471469,2.5078249633221717e-37
Haiti,United Kingdom,12.427831177900607,5.1324018382564325e-33
Haiti,United States,11.159119774883798,2.656909206097309e-27
Haiti,Uruguay,10.411744788342737,3.742730126159133e-24
Haiti,Uzbekistan,7.31762163911998,5.2531543659619e-13
Haiti,Vanuatu,6.899793515008971,9.417352847807408e-12
Haiti,"Venezuela, RB",7.4356171101590025,2.2696834638142513e-13
Haiti,Viet Nam,8.916199835955855,2.3635872599489623e-18
Haiti,Virgin Islands (U.S.),-1.2463696981341248,0.21315450571781705
Haiti,West Bank and Gaza,9.32659847086804,7.393618935564937e-20
Haiti,"Yemen, Rep.",4.37544821298135,1.3434992026190691e-05
Haiti,Zambia,-0.15604453063332147,0.8760304226401483
Haiti,Zimbabwe,-2.7313884688750982,0.00642186447729404
Honduras,"Hong Kong SAR, China",-1.2349576960892428,0.2173678685546293
Honduras,Hungary,2.697055985419935,0.0071159726406071705
Honduras,Iceland,9.113274979592582,4.4631059670370435e-19
Honduras,India,-5.643797414197418,2.1806455525114988e-08
Honduras,Indonesia,-3.545051999729008,0.0004112967439563477
Honduras,"Iran, Islamic Rep.",3.1630670608954268,0.001609248115711316
Honduras,Iraq,-2.2871541746318416,0.0224018927269536
Honduras,Ireland,8.147191858246098,1.1306127292524357e-15
Honduras,Isle of Man,-3.968422246101888,8.18297298195739e-05
Honduras,Israel,9.178103633878376,2.521428496746201e-19
Honduras,Italy,9.214549987547917,1.8644432675132895e-19
Honduras,Jamaica,-0.06299159022051107,0.9497860331121541
Honduras,Japan,8.378929051749168,1.8338225924076343e-16
Honduras,Jordan,3.5294638208851032,0.00043601471944920527
Honduras,Kazakhstan,-1.93430851979699,0.05336250588615913
Honduras,Kenya,-6.6502403301182715,4.882013465123028e-11
Honduras,Kiribati,-5.632371534002739,2.3303880532331388e-08
Honduras,"Korea, Dem. People's Rep.",-1.1333809582865677,0.25733551204777255
Honduras,"Korea, Rep.",7.118081218839069,2.110757979457272e-12
Honduras,Kosovo,-0.04291319352781791,0.9657825634740472
Honduras,Kuwait,7.888814296654475,8.125193727551406e-15
Honduras,Kyrgyz Republic,-2.2701654001225258,0.02341332392146063
Honduras,Lao PDR,-6.730135827588087,2.8970947450093973e-11
Honduras,Latvia,1.1294102085120898,0.2590029007581266
Honduras,Lebanon,5.9705659472129815,3.3158423638114983e-09
Honduras,Lesotho,-9.55334975349293,9.908433429988797e-21
Honduras,Liberia,-8.738033533739213,1.0287185558082966e-17
Honduras,Libya,0.9622574414847606,0.33616110452218717
Honduras,Liechtenstein,-0.3010566312549496,0.7634838612841077
Honduras,Lithuania,0.9158330099353698,0.3599802453894283
Honduras,Luxembourg,8.102320715698415,1.5920962619228034e-15
Honduras,"Macao SAR, China",-0.11965276353675464,0.9048014415816283
Honduras,Madagascar,-7.571858206251119,8.568420132620309e-14
Honduras,Malawi,-8.188561926236146,8.27593087779876e-16
Honduras,Malaysia,3.605052031091315,0.00032781069214270333
Honduras,Maldives,5.4590709265838635,6.069800176127518e-08
Honduras,Mali,-9.606982485132733,6.165632572436605e-21
Honduras,Malta,8.771603050404542,7.662486529631625e-18
Honduras,Marshall Islands,-9.991426898400931,3.7622526917322525e-22
Honduras,Mauritania,-6.109657802781732,1.444873715370832e-09
Honduras,Mauritius,1.0475159733543693,0.2951188962627576
Honduras,Mexico,1.2931986066343388,0.1962462012226153
Honduras,"Micronesia, Fed. Sts.",-5.082303638692106,4.476063140252551e-07
Honduras,Moldova,-1.2930190478680892,0.19630920030940635
Honduras,Monaco,7.027565973850759,4.732102761159601e-12
Honduras,Mongolia,-3.58674968962239,0.00035131531304433464
Honduras,Montenegro,4.284741232772492,2.010658457533539e-05
Honduras,Morocco,-1.4761836355372173,0.14021947860650544
Honduras,Mozambique,-8.875018699375106,3.3198242169542784e-18
Honduras,Myanmar,-6.852984662565615,1.2849618356680558e-11
Honduras,Namibia,-7.602686035165555,6.833959978901867e-14
Honduras,Nauru,-10.207888660397762,5.414942089765513e-23
Honduras,Nepal,-5.2817365131305625,1.5802579782900032e-07
Honduras,Netherlands,8.505300302377881,6.691538678087028e-17
Honduras,New Caledonia,-7.051283263892899,5.282628300103392e-12
Honduras,New Zealand,7.908048936713359,7.0350208936718654e-15
Honduras,Nicaragua,-0.3476575078358194,0.7281726029492048
Honduras,Niger,-9.223159626454049,1.759207843369195e-19
Honduras,Nigeria,-8.7419745287322,9.974266710909763e-18
Honduras,North Macedonia,4.879447130899086,1.2411057304709267e-06
Honduras,Northern Mariana Islands,-4.8584583108529955,1.540632877870941e-06
Honduras,Norway,8.901622552548542,2.600641589133343e-18
Honduras,Oman,6.025737157780993,2.3757730531205832e-09
Honduras,Pakistan,-7.615120858999257,6.257010295413235e-14
Honduras,Palau,-6.283411949722473,5.616561751445119e-10
Honduras,Panama,3.237977367853933,0.001244097211289537
Honduras,Papua New Guinea,-6.164833507452622,1.035226285213445e-09
Honduras,Paraguay,-0.5430610948519702,0.5872126301463194
Honduras,Peru,0.6116543745744196,0.5409087531031402
Honduras,Philippines,-2.104170362050071,0.035618609687597357
Honduras,Poland,4.040128316230525,5.758315647916743e-05
Honduras,Portugal,6.921660679599855,8.044802994671468e-12
Honduras,Puerto Rico (US),2.3358337634830617,0.019747659665134244
Honduras,Qatar,8.26354759591278,4.563448211023831e-16
Honduras,Romania,1.8868825579867001,0.0594706038690285
Honduras,Russian Federation,-2.048445772082282,0.04078177530348457
Honduras,Rwanda,-7.387274432159149,3.2273330080041207e-13
Honduras,Samoa,-0.5466135107764143,0.5847705164284255
Honduras,San Marino,6.554858508631637,1.0357381567194255e-10
Honduras,Sao Tome and Principe,-3.6725125915227275,0.0002533280375572298
Honduras,Saudi Arabia,5.433766233773564,6.986144951988e-08
Honduras,Senegal,-6.634591673670171,5.4067150718942747e-11
Honduras,Serbia,3.312554493022761,0.0009581460629419535
Honduras,Seychelles,1.1317021097122868,0.2580405489351696
Honduras,Sierra Leone,-8.511584777410702,6.469880504252664e-17
Honduras,Singapore,8.909955590039072,2.4296414969480373e-18
Honduras,Sint Maarten (Dutch part),-5.711468928866827,1.8258851104605492e-08
Honduras,Slovak Republic,4.957948493929772,8.397696620402607e-07
Honduras,Slovenia,6.612134711215309,6.249714590542647e-11
Honduras,Solomon Islands,-3.117905106271435,0.0018752608084032611
Honduras,Somalia,-9.713713473911872,2.4040209417735246e-21
Honduras,South Africa,-6.825666827290502,1.5301258582678096e-11
Honduras,South Sudan,-8.454962771286544,1.0178695574368435e-16
Honduras,Spain,8.856663526532557,3.808753553318771e-18
Honduras,Sri Lanka,2.4175965245291944,0.015804060005286294
Honduras,St. Kitts and Nevis,-4.559184006672812,5.9977502305558455e-06
Honduras,St. Lucia,1.1131498889677274,0.26591701869367784
Honduras,St. Martin (French part),-2.475273715806099,0.013610346559921363
Honduras,St. Vincent and the Grenadines,0.3860462332786112,0.6995459645612774
Honduras,Sudan,-7.229804266733905,9.80454875639958e-13
Honduras,Suriname,-3.393054990962023,0.0007188120563420397
Honduras,Sweden,8.904503361934214,2.5698113172044987e-18
Honduras,Switzerland,8.783170258037488,6.965733184883567e-18
Honduras,Syrian Arab Republic,0.9054459583710088,0.3654524070781645
Honduras,Tajikistan,-1.1022546500675032,0.27062354520267823
Honduras,Tanzania,-7.489804560234192,1.548921046535583e-13
Honduras,Thailand,1.2500868770341937,0.2115656313158925
Honduras,Timor-Leste,-6.620207289972585,5.931739310597067e-11
Honduras,Togo,-8.405359156171858,1.5126337256003155e-16
Honduras,Tonga,0.16620619513326362,0.8680294641732745
Honduras,Trinidad and Tobago,-0.22862757303424702,0.8192061388455825
Honduras,Tunisia,3.7138245923367266,0.00021581862083698084
Honduras,Turkiye,4.363164489014402,1.4180686448947157e-05
Honduras,Turkmenistan,-1.9394090852147658,0.05273767037821971
Honduras,Turks and Caicos Islands,1.6920849584357425,0.09106005659669889
Honduras,Tuvalu,-9.405501244238716,6.19370454786492e-20
Honduras,Uganda,-7.9565933752918045,4.911375056962722e-15
Honduras,Ukraine,-1.0611822881140989,0.2888682473400687
Honduras,United Arab Emirates,9.862815532744866,6.215768263379096e-22
Honduras,United Kingdom,7.758924501159983,2.158444808301042e-14
Honduras,United States,5.035232731693209,5.679525039836032e-07
Honduras,Uruguay,3.5394214692313115,0.0004197607301233504
Honduras,Uzbekistan,-1.36720436897241,0.17187476001986973
Honduras,Vanuatu,-1.8171085651766834,0.06951023355591517
Honduras,"Venezuela, RB",-0.9273671054235699,0.3539642958424891
Honduras,Viet Nam,1.174495967577385,0.2404852738002681
Honduras,Virgin Islands (U.S.),-8.965637390274061,4.6811669710224104e-18
Honduras,West Bank and Gaza,2.04456334730887,0.04117139668047834
Honduras,"Yemen, Rep.",-5.312443434291104,1.3423837036122965e-07
Honduras,Zambia,-7.686905338458991,3.686251713041643e-14
Honduras,Zimbabwe,-8.751760345608565,9.231132191361359e-18
"Hong Kong SAR, China",Hungary,2.8238420121729644,0.0049131844813626495
"Hong Kong SAR, China",Iceland,12.26890041433249,8.388057384251398e-31
"Hong Kong SAR, China",India,-1.7436226649558748,0.0817736710363855
"Hong Kong SAR, China",Indonesia,-0.7702024238216202,0.4415075375957985
"Hong Kong SAR, China","Iran, Islamic Rep.",3.8913936423406907,0.00011155199134474341
"Hong Kong SAR, China",Iraq,-0.10095384696298512,0.9196236222693939
"Hong Kong SAR, China",Ireland,9.807469189301703,4.5156438917288425e-21
"Hong Kong SAR, China",Isle of Man,-3.0441408901719544,0.002781419604953146
"Hong Kong SAR, China",Israel,11.715193890631094,1.5077225898341165e-28
"Hong Kong SAR, China",Italy,12.374107104374747,2.8089941897699214e-31
"Hong Kong SAR, China",Jamaica,1.2132399533188747,0.2255432743303547
"Hong Kong SAR, China",Japan,10.804137228921176,7.182765101787813e-25
"Hong Kong SAR, China",Jordan,4.337024076495774,1.7167113018624946e-05
"Hong Kong SAR, China",Kazakhstan,-0.028580740699546282,0.9772090291171593
"Hong Kong SAR, China",Kenya,-2.22755322953778,0.026310477068078493
"Hong Kong SAR, China",Kiribati,-1.7441079926625,0.08169689400811692
"Hong Kong SAR, China","Korea, Dem. People's Rep.",0.664322380730593,0.5067613990336779
"Hong Kong SAR, China","Korea, Rep.",8.319974091224463,6.56013912076992e-16
"Hong Kong SAR, China",Kosovo,1.7163133598211981,0.08710368250350684
"Hong Kong SAR, China",Kuwait,10.096521706937493,3.7902671056687207e-22
"Hong Kong SAR, China",Kyrgyz Republic,-0.12390681858281252,0.9014328113099326
"Hong Kong SAR, China",Lao PDR,-2.2465628872395875,0.025060311329803995
"Hong Kong SAR, China",Latvia,1.660586568263958,0.09735626914772115
"Hong Kong SAR, China",Lebanon,7.107378907924658,3.658286191630163e-12
"Hong Kong SAR, China",Lesotho,-3.482571871126237,0.0005356853987845475
"Hong Kong SAR, China",Liberia,-3.1271344740563967,0.0018576820514281693
"Hong Kong SAR, China",Libya,1.8572668479110244,0.06380558513106065
"Hong Kong SAR, China",Liechtenstein,1.3069714845630025,0.19333494532723572
"Hong Kong SAR, China",Lithuania,1.520755944902773,0.12888149833117574
"Hong Kong SAR, China",Luxembourg,9.712791281437122,9.807083073230987e-21
"Hong Kong SAR, China","Macao SAR, China",1.4873136458748848,0.13914916395394283
"Hong Kong SAR, China",Madagascar,-2.6228725098186136,0.008959234653231866
"Hong Kong SAR, China",Malawi,-2.884753055745541,0.004069094347051078
"Hong Kong SAR, China",Malaysia,3.73672681082051,0.0002053462875130172
"Hong Kong SAR, China",Maldives,6.722752397146457,4.38369414690154e-11
"Hong Kong SAR, China",Mali,-3.462850436028372,0.000575620927786324
"Hong Kong SAR, China",Malta,11.898392917536798,2.651869818495713e-29
"Hong Kong SAR, China",Marshall Islands,-3.9786917507265716,8.496942873498151e-05
"Hong Kong SAR, China",Mauritania,-2.0218500575524945,0.043672015619651776
"Hong Kong SAR, China",Mauritius,1.934797293469186,0.053509606534740954
"Hong Kong SAR, China",Mexico,2.0446929260740365,0.04134475489977919
"Hong Kong SAR, China","Micronesia, Fed. Sts.",-1.5054732080576119,0.1327744417606385
"Hong Kong SAR, China",Moldova,0.34479533486601216,0.7303763228040382
"Hong Kong SAR, China",Monaco,12.717827882975913,1.6712123758428562e-30
"Hong Kong SAR, China",Mongolia,-0.789068609890828,0.43040056262346726
"Hong Kong SAR, China",Montenegro,4.403466445268429,1.2756486098124156e-05
"Hong Kong SAR, China",Morocco,0.4216848206143343,0.6734183632520832
"Hong Kong SAR, China",Mozambique,-3.158782917807907,0.0016704991654493797
"Hong Kong SAR, China",Myanmar,-2.2962919026916864,0.022030897737681264
"Hong Kong SAR, China",Namibia,-2.6523634852028812,0.008221312074325747
"Hong Kong SAR, China",Nauru,-3.8732124350460158,0.0001292454154482098
"Hong Kong SAR, China",Nepal,-1.5961617753324961,0.11102189267390523
"Hong Kong SAR, China",Netherlands,11.057531704337794,7.15499128451995e-26
"Hong Kong SAR, China",New Caledonia,-4.902058591908462,2.5564459942994392e-06
"Hong Kong SAR, China",New Zealand,10.019525562669605,7.404501968244144e-22
"Hong Kong SAR, China",Nicaragua,0.9494836692325631,0.34278497889027126
"Hong Kong SAR, China",Niger,-3.3102106164043454,0.0009928962867202338
"Hong Kong SAR, China",Nigeria,-3.1762592252469815,0.0015749027215965993
"Hong Kong SAR, China",North Macedonia,5.095854481258876,4.738781539007389e-07
"Hong Kong SAR, China",Northern Mariana Islands,-3.591815831236997,0.0004516884780933941
"Hong Kong SAR, China",Norway,11.394081071946934,3.080920896017534e-27
"Hong Kong SAR, China",Oman,7.299136524381983,9.758323485411711e-13
"Hong Kong SAR, China",Pakistan,-2.656644305594906,0.008120208592230773
"Hong Kong SAR, China",Palau,-2.3055278495005402,0.02174749791794998
"Hong Kong SAR, China",Panama,3.8783729828714093,0.00011743820937216663
"Hong Kong SAR, China",Papua New Guinea,-1.9952475557682714,0.04650696611502173
"Hong Kong SAR, China",Paraguay,0.9128560012426048,0.3617146417880551
"Hong Kong SAR, China",Peru,1.6407994067499396,0.101397570762488
"Hong Kong SAR, China",Philippines,-0.005420536966361843,0.9956769785221014
"Hong Kong SAR, China",Poland,3.881871533682042,0.00011578210066918459
"Hong Kong SAR, China",Portugal,7.411945234680064,4.5309975723423655e-13
"Hong Kong SAR, China",Puerto Rico (US),2.929904965632583,0.003594766022596032
"Hong Kong SAR, China",Qatar,12.207702583841122,1.3874595978267442e-30
"Hong Kong SAR, China",Romania,2.347104848755062,0.0192617686465022
"Hong Kong SAR, China",Russian Federation,-0.15081858428907563,0.8801723706863217
"Hong Kong SAR, China",Rwanda,-2.5562451461892763,0.010845514818332591
"Hong Kong SAR, China",Samoa,0.9434487342768552,0.34586416185512825
"Hong Kong SAR, China",San Marino,10.564051054911397,1.0277204590282651e-22
"Hong Kong SAR, China",Sao Tome and Principe,-0.8724611923170086,0.38333479853194885
"Hong Kong SAR, China",Saudi Arabia,5.882283210160279,7.0178588398802435e-09
"Hong Kong SAR, China",Senegal,-2.2134050507173533,0.02727640781568902
"Hong Kong SAR, China",Serbia,3.5534249318169002,0.00041175669549252874
"Hong Kong SAR, China",Seychelles,1.8258070231866201,0.06841942753958496
"Hong Kong SAR, China",Sierra Leone,-3.0813996547077296,0.0021626556552707377
"Hong Kong SAR, China",Singapore,11.256977965215983,1.1156934666800876e-26
"Hong Kong SAR, China",Sint Maarten (Dutch part),-4.220656435651254,4.3239514965660674e-05
"Hong Kong SAR, China",Slovak Republic,4.729554599325951,2.8491500174139425e-06
"Hong Kong SAR, China",Slovenia,7.083803900384589,4.268940778345792e-12
"Hong Kong SAR, China",Solomon Islands,-0.4940455052167593,0.6214702194981023
"Hong Kong SAR, China",Somalia,-3.536267317189553,0.0004399325504354467
"Hong Kong SAR, China",South Africa,-2.3009620108231075,0.021755048548657376
"Hong Kong SAR, China",South Sudan,-3.0720949983670915,0.0022300379756415283
"Hong Kong SAR, China",Spain,10.874297807717454,3.8716955800316115e-25
"Hong Kong SAR, China",Sri Lanka,2.8457383288764877,0.004589956469000682
"Hong Kong SAR, China",St. Kitts and Nevis,-1.5207801869780357,0.129261103737592
"Hong Kong SAR, China",St. Lucia,1.987557551118695,0.047342090029449474
"Hong Kong SAR, China",St. Martin (French part),-1.3987324569872635,0.1640735409687432
"Hong Kong SAR, China",St. Vincent and the Grenadines,1.3846288553015331,0.16670869063295982
"Hong Kong SAR, China",Sudan,-2.472221624679336,0.01372633994868663
"Hong Kong SAR, China",Suriname,-0.6762817924770407,0.4991375130034923
"Hong Kong SAR, China",Sweden,12.030324555945986,8.019988284132865e-30
"Hong Kong SAR, China",Switzerland,12.031388631882466,7.375606292938884e-30
"Hong Kong SAR, China",Syrian Arab Republic,1.634764734812392,0.10265734413673644
"Hong Kong SAR, China",Tajikistan,0.6354384919917048,0.5254025004040181
"Hong Kong SAR, China",Tanzania,-2.5928732724864867,0.009768297869196762
"Hong Kong SAR, China",Thailand,1.9163566753304104,0.055821263119202436
"Hong Kong SAR, China",Timor-Leste,-2.2220643846532857,0.026681357816772566
"Hong Kong SAR, China",Togo,-2.965080537970788,0.00315658540955024
"Hong Kong SAR, China",Tonga,1.1899088483888292,0.23459374165816266
"Hong Kong SAR, China",Trinidad and Tobago,1.1812722785844536,0.2379915636980325
"Hong Kong SAR, China",Tunisia,4.618597942078016,4.808242068295188e-06
"Hong Kong SAR, China",Turkiye,4.913550821666973,1.1738243601867555e-06
"Hong Kong SAR, China",Turkmenistan,0.15057553285151842,0.8803640199667613
"Hong Kong SAR, China",Turks and Caicos Islands,2.6680683854147498,0.008030027922235176
"Hong Kong SAR, China",Tuvalu,-3.6627152355711403,0.0002900698317438011
"Hong Kong SAR, China",Uganda,-2.7782340469523836,0.005650180898556391
"Hong Kong SAR, China",Ukraine,0.3936841174458205,0.6939622676235977
"Hong Kong SAR, China",United Arab Emirates,15.079064548135811,2.4611659340101725e-43
"Hong Kong SAR, China",United Kingdom,9.29280120818859,3.3309691094399693e-19
"Hong Kong SAR, China",United States,5.233167621415264,2.352398650718757e-07
"Hong Kong SAR, China",Uruguay,3.9750444722642237,7.940948972923758e-05
"Hong Kong SAR, China",Uzbekistan,0.48650706065124266,0.6267960218292007
"Hong Kong SAR, China",Vanuatu,0.21902107123810735,0.8267145912779319
"Hong Kong SAR, China","Venezuela, RB",0.6427308323109542,0.5206590418317831
"Hong Kong SAR, China",Viet Nam,2.1278176638977198,0.033793090202767696
"Hong Kong SAR, China",Virgin Islands (U.S.),-5.418231828974937,2.5117796682261175e-07
"Hong Kong SAR, China",West Bank and Gaza,2.7323912355538167,0.006492802440529562
"Hong Kong SAR, China","Yemen, Rep.",-1.583890973377264,0.11378918112445813
"Hong Kong SAR, China",Zambia,-2.666935826416227,0.007877597028757491
"Hong Kong SAR, China",Zimbabwe,-3.1313457583371567,0.0018322115906338017
Hungary,Iceland,6.093761889145321,1.5837493641484132e-09
Hungary,India,-7.921420502381679,6.340622390950167e-15
Hungary,Indonesia,-5.819845841703338,7.983444321743601e-09
Hungary,"Iran, Islamic Rep.",0.10811649221991876,0.9139252821751835
Hungary,Iraq,-4.7698573732743865,2.1249372152285915e-06
Hungary,Ireland,5.111548821128756,3.8375480981376616e-07
Hungary,Isle of Man,-5.746980165370096,1.4894972119035962e-08
Hungary,Israel,6.14907340425754,1.1290259157225533e-09
Hungary,Italy,6.184340088076643,9.129569932851655e-10
Hungary,Jamaica,-2.7905338002881312,0.005363438347354438
Hungary,Japan,5.303464892113807,1.4021873717123138e-07
Hungary,Jordan,0.46748674677399016,0.6402562422848109
Hungary,Kazakhstan,-4.136780021660457,3.821872557916933e-05
Hungary,Kenya,-8.284166356958977,3.8955935517744847e-16
Hungary,Kiribati,-8.315238985282852,3.0621125580684986e-16
Hungary,"Korea, Dem. People's Rep.",-3.929875224694281,9.100206879837651e-05
Hungary,"Korea, Rep.",4.0429197041492735,5.689136001297928e-05
Hungary,Kosovo,-2.5466699973867093,0.011079538580295263
Hungary,Kuwait,4.797311144442353,1.856402012577379e-06
Hungary,Kyrgyz Republic,-4.656709153339127,3.6506598530734496e-06
Hungary,Lao PDR,-8.601326486358964,3.104972915949675e-17
Hungary,Latvia,-1.3381699125751896,0.18115113657113585
Hungary,Lebanon,2.8912538435615454,0.003922273766467143
Hungary,Lesotho,-10.427967418540726,3.262723256016777e-24
Hungary,Liberia,-9.874139087640625,5.546914030949865e-22
Hungary,Libya,-1.790291000892099,0.07371796876559274
Hungary,Liechtenstein,-1.8261192178531949,0.06836177212292173
Hungary,Lithuania,-1.525509602542909,0.12745304613993
Hungary,Luxembourg,5.053187178797849,5.173809625295359e-07
Hungary,"Macao SAR, China",-1.622873246198911,0.10517628033562552
Hungary,Madagascar,-9.065099011094333,6.68103952959661e-19
Hungary,Malawi,-9.550926922182768,9.982464377719808e-21
Hungary,Malaysia,0.7406016868410038,0.45911112813405086
Hungary,Maldives,2.311179098717504,0.021028870670496046
Hungary,Mali,-10.95426330236964,2.028681472997396e-26
Hungary,Malta,5.689740896603068,1.6753512915237813e-08
Hungary,Marshall Islands,-11.88411822018063,5.5488014318225086e-30
Hungary,Mauritania,-7.565768440785203,8.90406058248618e-14
Hungary,Mauritius,-1.757921009732505,0.07906964324691255
Hungary,Mexico,-1.476738580064793,0.14006373650786835
Hungary,"Micronesia, Fed. Sts.",-7.193515433587917,1.2592032783692118e-12
Hungary,Moldova,-3.6534741297095734,0.0002723305609558067
Hungary,Monaco,4.75008041266197,2.4332477615894813e-06
Hungary,Mongolia,-5.837870667882824,7.161759100444341e-09
Hungary,Montenegro,1.375467067173135,0.16930003839255572
Hungary,Morocco,-4.185418910226455,3.1032624657744825e-05
Hungary,Mozambique,-10.441111033970918,2.8887107654258468e-24
Hungary,Myanmar,-8.886798349653649,2.9781783834529874e-18
Hungary,Namibia,-8.89705779342931,2.7301700531263622e-18
Hungary,Nauru,-11.570153507065804,1.286902424422073e-28
Hungary,Nepal,-7.364998871881645,3.7640577154712855e-13
Hungary,Netherlands,5.43269930246712,6.9907161873338e-08
Hungary,New Caledonia,-8.929014773858503,6.067603433706482e-18
Hungary,New Zealand,4.82726455426909,1.603705172704566e-06
Hungary,Nicaragua,-2.920495177125057,0.003574846627722638
Hungary,Niger,-10.519421864380522,1.376250353850232e-24
Hungary,Nigeria,-9.534172706721638,1.1618321634841692e-20
Hungary,North Macedonia,1.9059164612785853,0.05695132148900535
Hungary,Northern Mariana Islands,-6.66263156408865,6.414543937214642e-11
Hungary,Norway,5.850522571283672,6.6525340830750364e-09
Hungary,Oman,2.8765741389788655,0.004106281548651246
Hungary,Pakistan,-9.963902306204046,2.462103768007697e-22
Hungary,Palau,-8.23537795808335,7.85107704552599e-16
Hungary,Panama,0.19898969125918084,0.8423116673232912
Hungary,Papua New Guinea,-8.186853598728051,8.358339277392951e-16
Hungary,Paraguay,-3.215603209642201,0.0013444707730804093
Hungary,Peru,-2.1520056064681334,0.031639620254020805
Hungary,Philippines,-4.592951295538499,4.936736252177001e-06
Hungary,Poland,1.238543200580526,0.21580800801576452
Hungary,Portugal,3.913187377248007,9.731212348663432e-05
Hungary,Puerto Rico (US),-0.0808002815504451,0.9356209426926858
Hungary,Qatar,5.120716622205095,3.6595155672508625e-07
Hungary,Romania,-0.836673510867438,0.4029780198186954
Hungary,Russian Federation,-4.051677857620361,5.4836301646523394e-05
Hungary,Rwanda,-8.762452250277502,8.321218143025994e-18
Hungary,Samoa,-3.262865673716987,0.001141301626628237
Hungary,San Marino,4.261302433558782,2.2887890826103218e-05
Hungary,Sao Tome and Principe,-5.743864369075788,1.2359717769359326e-08
Hungary,Saudi Arabia,2.448182385111746,0.014533597525725143
Hungary,Senegal,-8.373632305704733,1.9263247286252027e-16
Hungary,Serbia,0.4260730701777123,0.6701471264452681
Hungary,Seychelles,-1.4980046639320987,0.13445637234482297
Hungary,Sierra Leone,-9.328096232541881,7.03288435752327e-20
Hungary,Singapore,5.8701230797696455,5.93711975158986e-09
Hungary,Sint Maarten (Dutch part),-7.557736417537361,1.672559512515967e-13
Hungary,Slovak Republic,2.118097606345841,0.03441724520709214
Hungary,Slovenia,3.640490861715286,0.00028640697823653947
Hungary,Solomon Islands,-5.686937572779791,1.709249836270798e-08
Hungary,Somalia,-10.668817255946625,3.30757303748209e-25
Hungary,South Africa,-8.399113718725895,1.547443458937593e-16
Hungary,South Sudan,-9.199582248546424,2.1269173937824728e-19
Hungary,Spain,5.844338102196388,6.906291213787545e-09
Hungary,Sri Lanka,-0.4224953280959724,0.6727550679972432
Hungary,St. Kitts and Nevis,-6.798296400101373,2.1513334150573177e-11
